2025-03-17 17:25:46,570 - INFO - Ads Scraped
2025-03-17 17:25:46,609 - INFO - Ads Scraped
2025-03-17 17:25:46,677 - INFO - Ads Scraped
2025-03-17 17:25:46,738 - INFO - Ads Scraped
2025-03-17 17:25:46,803 - INFO - Ads Scraped
2025-03-17 17:25:46,875 - INFO - Ads Scraped
2025-03-17 17:25:46,943 - INFO - Ads Scraped
2025-03-17 17:25:47,009 - INFO - Ads Scraped
2025-03-17 17:25:51,582 - INFO - Ads Scraped
2025-03-17 17:25:51,651 - INFO - Ads Scraped
2025-03-17 17:25:51,716 - INFO - Ads Scraped
2025-03-17 17:25:52,778 - INFO - Ads Scraped
2025-03-17 17:25:52,843 - INFO - Ads Scraped
2025-03-17 17:25:52,904 - INFO - Ads Scraped
2025-03-17 17:25:52,963 - INFO - Ads Scraped
2025-03-17 17:25:53,030 - INFO - Ads Scraped
2025-03-17 17:25:53,119 - INFO - Ads Scraped
2025-03-17 17:25:53,176 - INFO - Ads Scraped
2025-03-17 17:25:53,229 - INFO - Ads Scraped
2025-03-17 17:25:53,285 - INFO - Ads Scraped
2025-03-17 17:25:53,346 - INFO - Ads Scraped
2025-03-17 17:25:53,419 - INFO - Ads Scraped
2025-03-17 17:25:53,491 - INFO - Ads Scraped
2025-03-17 17:25:53,553 - INFO - Ads Scraped
2025-03-17 17:25:53,620 - INFO - Ads Scraped
2025-03-17 17:25:53,681 - INFO - Ads Scraped
2025-03-17 17:25:53,750 - INFO - Ads Scraped
2025-03-17 17:25:53,833 - INFO - Ads Scraped
2025-03-17 17:25:53,905 - INFO - Ads Scraped
2025-03-17 17:25:53,996 - INFO - Ads Scraped
2025-03-17 17:25:54,114 - INFO - Ads Scraped
2025-03-17 17:25:54,173 - INFO - Ads Scraped
2025-03-17 17:25:58,172 - INFO - Scraped 50 posts for keyword 'thẫm mỹ'
2025-03-17 17:26:12,780 - INFO - Ads Scraped
2025-03-17 17:26:12,879 - INFO - Ads Scraped
2025-03-17 17:26:12,969 - INFO - Ads Scraped
2025-03-17 17:26:13,075 - INFO - Ads Scraped
2025-03-17 17:26:13,132 - INFO - Ads Scraped
2025-03-17 17:26:13,216 - INFO - Ads Scraped
2025-03-17 17:26:13,305 - INFO - Ads Scraped
2025-03-17 17:26:13,409 - INFO - Ads Scraped
2025-03-17 17:26:13,490 - INFO - Ads Scraped
2025-03-17 17:26:13,565 - INFO - Ads Scraped
2025-03-17 17:26:13,648 - INFO - Ads Scraped
2025-03-17 17:26:13,727 - INFO - Ads Scraped
2025-03-17 17:26:13,808 - INFO - Ads Scraped
2025-03-17 17:26:13,937 - INFO - Ads Scraped
2025-03-17 17:26:13,997 - INFO - Ads Scraped
2025-03-17 17:26:14,071 - INFO - Ads Scraped
2025-03-17 17:26:14,171 - INFO - Ads Scraped
2025-03-17 17:26:14,243 - INFO - Ads Scraped
2025-03-17 17:26:14,296 - INFO - Ads Scraped
2025-03-17 17:26:14,361 - INFO - Ads Scraped
2025-03-17 17:26:27,793 - INFO - Ads Scraped
2025-03-17 17:26:27,878 - INFO - Ads Scraped
2025-03-17 17:26:27,962 - INFO - Ads Scraped
2025-03-17 17:26:28,065 - INFO - Ads Scraped
2025-03-17 17:26:28,139 - INFO - Ads Scraped
2025-03-17 17:26:28,229 - INFO - Ads Scraped
2025-03-17 17:26:28,297 - INFO - Ads Scraped
2025-03-17 17:26:28,373 - INFO - Ads Scraped
2025-03-17 17:26:28,463 - INFO - Ads Scraped
2025-03-17 17:26:28,525 - INFO - Ads Scraped
2025-03-17 17:26:28,596 - INFO - Ads Scraped
2025-03-17 17:26:28,677 - INFO - Ads Scraped
